file,qualified_name,type,name,signature,visibility,line,description,inputs,outputs,side_effects,dependencies,dev_usage,evidence_status,review_status
hub/hub.py,hub.hub.CSHub.get_Pc,method,get_Pc,"(self, k: float) -> List[float]",public,369,List of discharge power of all charging stations,"(self, k: float) -> List[float]",,,cs._cload; self._s,,auto_generated,pending
hub/hub.py,hub.hub.CSHub.get_online_Pc,method,get_online_Pc,"(self, t: int, k: float) -> List[float]",public,378,List of discharge power of all available charging stations,"(self, t: int, k: float) -> List[float]",,,cs._cload; cs.is_online; self._s,,auto_generated,pending
hub/hub.py,hub.hub.CSHub.is_charging,method,is_charging,"(self, veh: EV) -> bool",public,388,Check if the given EV is charging,"(self, veh: EV) -> bool",,,self._s; self._veh; veh.name,,auto_generated,pending
hub/hub.py,hub.hub.CSHub.get_V2G_cap,method,get_V2G_cap,"(self, t: int) -> List[float]",public,395,"Get the maximum V2G power (considering losses) of each CS at the current time t, in kWh/s","(self, t: int) -> List[float]",,,cs.get_V2G_cap; self.__T_pd_cap; self.__pd_cap; self._s,,auto_generated,pending
hub/hub.py,hub.hub.CSHub.set_V2G_demand,method,set_V2G_demand,"(self, v2g_demand: List[float])",public,405,Set V2G demand,"(self, v2g_demand: List[float])",,,self.__pd_dem; self._s,,auto_generated,pending
hub/hub.py,hub.hub.CSHub.clear_V2G_demand,method,clear_V2G_demand,(self),public,410,Clear V2G demand,(self),,,self.__pd_dem,,auto_generated,pending
hub/hub.py,hub.hub.CSHub.update,method,update,"(self, sec: int, cur_time: int, pb_e: float, ps_e: float) -> List[EV]",public,414,Charge and V2G discharge the EV with the current parameters.,"(self, sec: int, cur_time: int, pb_e: float, ps_e: float) -> List[EV]",,,cs.update; ev._name; ret.extend; self.__pd_dem; self._s,,auto_generated,pending
hub/hub.py,hub.hub.CSHub.__repr__,method,__repr__,(self),dunder,440,待人工补充,(self),,,self._s,,auto_generated,pending
hub/hub.py,hub.hub.CSHub.__str__,method,__str__,(self),dunder,443,待人工补充,(self),,,,,auto_generated,pending
hub/hub.py,hub.hub.GSHub,class,GSHub,,public,447,List of GS. Index starts from 0.,,,,,,auto_generated,pending
hub/hub.py,hub.hub.GSHub.__init__,method,__init__,"(self, par: Union[str, List[GS]])",dunder,449,待人工补充,"(self, par: Union[str, List[GS]])",,,,,auto_generated,pending
hub/hub.py,hub.hub.GSHub.update,method,update,"(self, sec: int, cur_time: int, pb_g: float) -> List[GV]",public,453,Refuel the GV with the current parameters.,"(self, sec: int, cur_time: int, pb_g: float) -> List[GV]",,,gs.update; ret.extend; self._s,,auto_generated,pending
hub/hub.py,hub.hub.GSHub.get_veh_count,method,get_veh_count,(self) -> List[int],public,466,List of the number of vehicles at all gas stations at the current time.,(self) -> List[int],,,self._s,,auto_generated,pending
hub/hub.py,hub.hub.GSHub.get_online_veh_count,method,get_online_veh_count,"(self, t: int) -> List[int]",public,470,List of the number of vehicles at all available gas stations at t seconds.,"(self, t: int) -> List[int]",,,s.is_online; self._s,,auto_generated,pending
hub/hub.py,hub.hub.GSHub.__repr__,method,__repr__,(self),dunder,474,待人工补充,(self),,,self._s,,auto_generated,pending
hub/hub.py,hub.hub.GSHub.__str__,method,__str__,(self),dunder,477,待人工补充,(self),,,,,auto_generated,pending
hub/hub.py,hub.hub.FCSHub,class,FCSHub,,public,481,List of FCS(UniCS/BiCS). Index starts from 0.,,,,,,auto_generated,pending
hub/hub.py,hub.hub.FCSHub.__init__,method,__init__,"(self, par: Union[str, List[CS]])",dunder,483,待人工补充,"(self, par: Union[str, List[CS]])",,,,,auto_generated,pending
hub/hub.py,hub.hub.SCSHub,class,SCSHub,,public,488,List of SCS(UniCS/BiCS). Index starts from 0.,,,,,,auto_generated,pending
hub/hub.py,hub.hub.SCSHub.__init__,method,__init__,"(self, par: Union[str, List[CS]])",dunder,490,待人工补充,"(self, par: Union[str, List[CS]])",,,,,auto_generated,pending
hub/hub.py,hub.hub._MixedSList,class,_MixedSList,,protected,496,待人工补充,,,,,,auto_generated,pending
hub/hub.py,hub.hub._MixedSList.__iter__,method,__iter__,(self),dunder,501,待人工补充,(self),,,self.fcs; self.gs; self.scs,,auto_generated,pending
hub/hub.py,hub.hub.create_empty_mixed_slist,function,create_empty_mixed_slist,() -> _MixedSList,public,506,待人工补充,() -> _MixedSList,,,,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub,class,MixedHub,,public,509,待人工补充,,,,,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.__init__,method,__init__,"(self, fcs: Union[str, List[CS]], scs: Union[str, List[CS]], gs: Union[str, List[GS]])",dunder,510,待人工补充,"(self, fcs: Union[str, List[CS]], scs: Union[str, List[CS]], gs: Union[str, List[GS]])",,,s._bind; self.atbind; self.fcs; self.gs; self.scs,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.reset,method,reset,(self),public,520,Reset mixed hub to initial state.,(self),,,self.fcs; self.gs; self.scs,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.get_bind_of,method,get_bind_of,"(self, name: str) -> str",public,526,待人工补充,"(self, name: str) -> str",,,self.fcs; self.gs; self.scs,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.from_file,method,from_file,"(filepath: Union[str, Iterable[str]])",public,537,待人工补充,"(filepath: Union[str, Iterable[str]])",,,fcs.extend; gs.extend; scs.extend,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.__contains__,method,__contains__,"(self, key: str) -> bool",dunder,548,待人工补充,"(self, key: str) -> bool",,,self.fcs; self.gs; self.scs,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.__len__,method,__len__,(self),dunder,551,待人工补充,(self),,,self.fcs; self.gs; self.scs,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.counts,method,counts,"(self) -> Tuple[int, int, int]",public,555,"Number of FCS, SCS and GS","(self) -> Tuple[int, int, int]",,,self.fcs; self.gs; self.scs,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.__getitem__,method,__getitem__,"(self, key: str)",dunder,559,待人工补充,"(self, key: str)",,,Lang.HUB_CS_NOT_EXIST; self.fcs; self.gs; self.scs,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.__iter__,method,__iter__,(self),dunder,569,待人工补充,(self),,,self.fcs; self.gs; self.scs,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.keys,method,keys,(self),public,574,List of all station names.,(self),,,self.fcs; self.gs; self.scs,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.values,method,values,(self),public,580,List of all station objects.,(self),,,self.fcs; self.gs; self.scs,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.items,method,items,(self),public,586,List of all station name and object pairs.,(self),,,cs._name; g._name; self.fcs; self.gs; self.scs,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.check_kdtree,method,check_kdtree,(self),public,595,待人工补充,(self),,,self.fcs; self.gs; self.scs,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.add_station,method,add_station,"(self, station: Union[CS, GS])",public,603,Add a station to the hub.,"(self, station: Union[CS, GS])",,,CSType.FCS; CSType.SCS; self.atbind; self.fcs; self.gs,,auto_generated,pending
hub/hub.py,hub.hub.MixedHub.__repr__,method,__repr__,(self),dunder,620,待人工补充,(self),,,self.fcs; self.gs; self.scs,,auto_generated,pending
hub/s.py,hub.s.PriceGetter,class,PriceGetter,,public,13,Price getter interface,,,,,,auto_generated,pending
hub/s.py,hub.s.PriceGetter.get_price,method,get_price,"(self, t: int, station: 'BaseStation[T_Vehicle]', veh: T_Vehicle) -> float",public,16,待人工补充,"(self, t: int, station: 'BaseStation[T_Vehicle]', veh: T_Vehicle) -> float",,,,,auto_generated,pending
hub/s.py,hub.s.PriceGetter._to_xml,method,_to_xml,"(self, tag: str) -> Element",protected,19,待人工补充,"(self, tag: str) -> Element",,,,,auto_generated,pending
hub/s.py,hub.s.PriceGetter.get_name,method,get_name,(self) -> str,public,22,待人工补充,(self) -> str,,,,,auto_generated,pending
hub/s.py,hub.s.PriceGetter.from_xml,method,from_xml,(e: Element) -> 'PriceGetter',public,26,待人工补充,(e: Element) -> 'PriceGetter',,,,,auto_generated,pending
hub/s.py,hub.s.PriceGetter.to_xml,method,to_xml,"(self, tag: str) -> Element",public,28,Alias for to_xml,"(self, tag: str) -> Element",,,ret.attrib; ret.tag; self._to_xml; self.get_name,,auto_generated,pending
hub/s.py,hub.s.PriceGetter.set,method,set,"(self, value: float)",public,38,Override the price getter with a constant price,"(self, value: float)",,,self._val,,auto_generated,pending
hub/s.py,hub.s.PriceGetter.clear,method,clear,(self),public,42,Clear the override and restore the original price getter,(self),,,self._val,,auto_generated,pending
hub/s.py,hub.s.PriceGetter.__call__,method,__call__,"(self, t: int, station: 'BaseStation[T_Vehicle]', veh: T_Vehicle) -> float",dunder,46,待人工补充,"(self, t: int, station: 'BaseStation[T_Vehicle]', veh: T_Vehicle) -> float",,,self._val; self.get_price,,auto_generated,pending
hub/s.py,hub.s.ConstPriceGetter,class,ConstPriceGetter,,public,54,Constant price getter,,,,,,auto_generated,pending
hub/s.py,hub.s.ConstPriceGetter.__init__,method,__init__,"(self, price: float)",dunder,56,待人工补充,"(self, price: float)",,,self._price,,auto_generated,pending
hub/s.py,hub.s.ConstPriceGetter.get_price,method,get_price,"(self, t: int, station: 'BaseStation[T_Vehicle]', veh: T_Vehicle) -> float",public,60,待人工补充,"(self, t: int, station: 'BaseStation[T_Vehicle]', veh: T_Vehicle) -> float",,,self._price,,auto_generated,pending
hub/s.py,hub.s.ConstPriceGetter._to_xml,method,_to_xml,"(self, tag: str) -> Element",protected,63,待人工补充,"(self, tag: str) -> Element",,,self._price,,auto_generated,pending
hub/s.py,hub.s.ConstPriceGetter.get_name,method,get_name,(self) -> str,public,66,待人工补充,(self) -> str,,,,,auto_generated,pending
hub/s.py,hub.s.ConstPriceGetter.from_xml,method,from_xml,(e: Element) -> PriceGetter,public,69,待人工补充,(e: Element) -> PriceGetter,,,e.attrib,,auto_generated,pending
hub/s.py,hub.s.ConstPriceGetter.__str__,method,__str__,(self) -> str,dunder,73,待人工补充,(self) -> str,,,self._price,,auto_generated,pending
hub/s.py,hub.s.ToUPriceGetter,class,ToUPriceGetter,,public,77,Time-of-Use price getter,,,,,,auto_generated,pending
hub/s.py,hub.s.ToUPriceGetter.__init__,method,__init__,"(self, price_func: SegFunc)",dunder,79,待人工补充,"(self, price_func: SegFunc)",,,self._price_func,,auto_generated,pending
hub/s.py,hub.s.ToUPriceGetter.get_price,method,get_price,"(self, t: int, station: 'BaseStation[T_Vehicle]', veh: T_Vehicle) -> float",public,83,待人工补充,"(self, t: int, station: 'BaseStation[T_Vehicle]', veh: T_Vehicle) -> float",,,self._price_func,,auto_generated,pending
hub/s.py,hub.s.ToUPriceGetter._to_xml,method,_to_xml,"(self, tag: str) -> Element",protected,86,待人工补充,"(self, tag: str) -> Element",,,self._price_func,,auto_generated,pending
hub/s.py,hub.s.ToUPriceGetter.get_name,method,get_name,(self) -> str,public,89,待人工补充,(self) -> str,,,,,auto_generated,pending
hub/s.py,hub.s.ToUPriceGetter.from_xml,method,from_xml,(e: Element) -> PriceGetter,public,92,待人工补充,(e: Element) -> PriceGetter,,,d.append; itm.attrib; itm.tag; tl.append,,auto_generated,pending
hub/s.py,hub.s.ToUPriceGetter.__str__,method,__str__,(self) -> str,dunder,102,待人工补充,(self) -> str,,,self._price_func,,auto_generated,pending
hub/s.py,hub.s.ToUSoCPriceGetter,class,ToUSoCPriceGetter,,public,106,ToU price getter with SoC-based penalty,,,,,,auto_generated,pending
hub/s.py,hub.s.ToUSoCPriceGetter.__init__,method,__init__,"(self, base_price: SegFunc, soc_threshold: float, penalty_price: float)",dunder,108,待人工补充,"(self, base_price: SegFunc, soc_threshold: float, penalty_price: float)",,,self._penalty_price; self._soc_threshold,,auto_generated,pending
hub/s.py,hub.s.ToUSoCPriceGetter.__call__,method,__call__,"(self, t: int, station: 'BaseStation[T_Vehicle]', veh: T_Vehicle) -> float",dunder,113,待人工补充,"(self, t: int, station: 'BaseStation[T_Vehicle]', veh: T_Vehicle) -> float",,,self._penalty_price; self._price_func; self._soc_threshold; veh.soc,,auto_generated,pending
hub/s.py,hub.s.ToUSoCPriceGetter.to_xml,method,to_xml,"(self, tag: str) -> Element",public,120,待人工补充,"(self, tag: str) -> Element",,,elem.attrib; self._penalty_price; self._price_func; self._soc_threshold,,auto_generated,pending
hub/s.py,hub.s.ToUSoCPriceGetter.get_name,method,get_name,(self) -> str,public,126,待人工补充,(self) -> str,,,,,auto_generated,pending
hub/s.py,hub.s.ToUQueuePriceGetter,class,ToUQueuePriceGetter,,public,129,ToU price getter with queue-based penalty,,,,,,auto_generated,pending
hub/s.py,hub.s.ToUQueuePriceGetter.__init__,method,__init__,"(self, base_price: SegFunc, queue_threshold: int, unit_penalty_price: float, max_penalty_price: float)",dunder,131,待人工补充,"(self, base_price: SegFunc, queue_threshold: int, unit_penalty_price: float, max_penalty_price: float)",,,self._max_penalty_price; self._queue_threshold; self._unit_penalty_price,,auto_generated,pending
hub/s.py,hub.s.ToUQueuePriceGetter.__call__,method,__call__,"(self, t: int, station: 'BaseStation[T_Vehicle]', veh: T_Vehicle) -> float",dunder,137,待人工补充,"(self, t: int, station: 'BaseStation[T_Vehicle]', veh: T_Vehicle) -> float",,,self._max_penalty_price; self._price_func; self._queue_threshold; self._unit_penalty_price; station.wait_count,,auto_generated,pending
hub/s.py,hub.s.ToUQueuePriceGetter.to_xml,method,to_xml,"(self, tag: str) -> Element",public,144,待人工补充,"(self, tag: str) -> Element",,,elem.attrib; self._max_penalty_price; self._price_func; self._queue_threshold; self._unit_penalty_price,,auto_generated,pending
hub/s.py,hub.s.ToUQueuePriceGetter.get_name,method,get_name,(self) -> str,public,151,待人工补充,(self) -> str,,,,,auto_generated,pending
hub/s.py,hub.s.PriceGetterPool,class,PriceGetterPool,,public,154,Pool of price getters,,,,,,auto_generated,pending
hub/s.py,hub.s.PriceGetterPool.register,method,register,"(name: str, getter: Type[PriceGetter])",public,163,待人工补充,"(name: str, getter: Type[PriceGetter])",,,PriceGetterPool.__pool,,auto_generated,pending
hub/s.py,hub.s.PriceGetterPool.unregister,method,unregister,(name: str),public,169,待人工补充,(name: str),,,PriceGetterPool.__pool,,auto_generated,pending
hub/s.py,hub.s.PriceGetterPool.get,method,get,(name: str) -> Type[PriceGetter],public,176,待人工补充,(name: str) -> Type[PriceGetter],,,PriceGetterPool.__pool,,auto_generated,pending
hub/s.py,hub.s.PriceGetterPool.from_elem,method,from_elem,(e: Element),public,180,待人工补充,(e: Element),,,PriceGetterPool.get; e.attrib; getter_cls.from_xml,,auto_generated,pending
hub/s.py,hub.s._pget_from_like,function,_pget_from_like,(like: PriceGetterLike) -> PriceGetter,protected,190,Convert a PriceGetterLike to a PriceGetter instance,(like: PriceGetterLike) -> PriceGetter,,,,,auto_generated,pending
hub/s.py,hub.s.BaseStation,class,BaseStation,,public,209,待人工补充,,,,,,auto_generated,pending
hub/s.py,hub.s.BaseStation.__init__,method,__init__,"(self, name: str, bind: str, slots: int, x: float, y: float, price_buy: PriceGetterLike, price_buy_is_service_fee: bool, offline: Optional[RangeList], allow_queuing: bool)",dunder,210,Initialize the station,"(self, name: str, bind: str, slots: int, x: float, y: float, price_buy: PriceGetterLike, price_buy_is_service_fee: bool, offline: Optional[RangeList], allow_queuing: bool)",,,self._allow_que; self._bind; self._buf; self._chi; self._cost,,auto_generated,pending
hub/s.py,hub.s.BaseStation.reset,method,reset,(self),public,240,Reset the station to initial state.,(self),,,self._buf; self._chi; self._cost; self._manual_offline; self._revenue,,auto_generated,pending
hub/s.py,hub.s.BaseStation.reset_money,method,reset_money,(self),public,248,"Reset the revenue and cost to zero, while keeping the current vehicles and offline status.",(self),,,self._cost; self._revenue,,auto_generated,pending
hub/s.py,hub.s.BaseStation.revenue,method,revenue,(self) -> float,public,255,Revenue of charging/fueling service,(self) -> float,,,self._revenue,,auto_generated,pending
hub/s.py,hub.s.BaseStation.cost,method,cost,(self) -> float,public,260,Cost of electricity/fuel purchase,(self) -> float,,,self._cost,,auto_generated,pending
hub/s.py,hub.s.BaseStation.profit,method,profit,(self) -> float,public,265,Profit of the charging/fueling service,(self) -> float,,,self._cost; self._revenue,,auto_generated,pending
hub/s.py,hub.s.BaseStation.x,method,x,(self) -> float,public,270,X-coordinate of the charging station,(self) -> float,,,self._x,,auto_generated,pending
hub/s.py,hub.s.BaseStation.y,method,y,(self) -> float,public,275,Y-coordinate of the charging station,(self) -> float,,,self._y,,auto_generated,pending
hub/s.py,hub.s.BaseStation.name,method,name,(self) -> str,public,280,Station name,(self) -> str,,,self._name,,auto_generated,pending
hub/s.py,hub.s.BaseStation.bind,method,bind,(self) -> str,public,285,The element in the road network where the station is located,(self) -> str,,,self._bind,,auto_generated,pending
hub/s.py,hub.s.BaseStation.slots,method,slots,(self) -> int,public,290,Number of chargers/oil pumps in the station,(self) -> int,,,self._slots,,auto_generated,pending
hub/s.py,hub.s.BaseStation.pbuy,method,pbuy,"(self, t: int, veh: T_Vehicle) -> float",public,294,"Price of unit energy for users, $/kWh or $/L. If price_buy_is_service_fee is True, this price is a service fee added on top of the energy cost (e.g., electricity purchase price), otherwise it is the actual price of energy.","(self, t: int, veh: T_Vehicle) -> float",,,self._pbuy,,auto_generated,pending
hub/s.py,hub.s.BaseStation.pbuy_is_service_fee,method,pbuy_is_service_fee,(self) -> bool,public,299,Whether the price_buy is a service fee (added on top of the cost) rather than the actual price of energy.,(self) -> bool,,,self._pbuy_is_serv_fee,,auto_generated,pending
hub/s.py,hub.s.BaseStation.real_pbuy,method,real_pbuy,"(self, t: int, veh: T_Vehicle, energy_cost: float) -> float",public,303,"Return the real price of unit energy for a vehicle, considering service fees.","(self, t: int, veh: T_Vehicle, energy_cost: float) -> float",,,self._pbuy_is_serv_fee; self.pbuy,,auto_generated,pending
hub/s.py,hub.s.BaseStation.is_online,method,is_online,"(self, t: int) -> bool",public,309,Check if the charging station is available at $t$ seconds.,"(self, t: int) -> bool",,,self._manual_offline; self._offline,,auto_generated,pending
hub/s.py,hub.s.BaseStation.is_offline,method,is_offline,"(self, t: int) -> bool",public,320,Check if the charging station is unavailable at $t$ seconds.,"(self, t: int) -> bool",,,self._manual_offline; self._offline,,auto_generated,pending
hub/s.py,hub.s.BaseStation.force_shutdown,method,force_shutdown,(self),public,331,Manually shut down the charging station,(self),,,self._manual_offline,,auto_generated,pending
hub/s.py,hub.s.BaseStation.force_reopen,method,force_reopen,(self),public,335,Manually reopen the charging station,(self),,,self._manual_offline,,auto_generated,pending
hub/s.py,hub.s.BaseStation.clear_manual_offline,method,clear_manual_offline,(self),public,339,Clear manual shutdown status,(self),,,self._manual_offline,,auto_generated,pending
hub/s.py,hub.s.BaseStation.__contains__,method,__contains__,"(self, veh: Vehicle) -> bool",dunder,344,Check if the vehicle is in the charging station,"(self, veh: Vehicle) -> bool",,,,,auto_generated,pending
hub/s.py,hub.s.BaseStation.to_xml,method,to_xml,(self) -> Element,public,348,待人工补充,(self) -> Element,,,,,auto_generated,pending
hub/s.py,hub.s.BaseStation.__len__,method,__len__,(self) -> int,dunder,351,待人工补充,(self) -> int,,,,,auto_generated,pending
hub/s.py,hub.s.BaseStation.wait_count,method,wait_count,(self) -> int,public,354,Number of vehicles waiting in the queue,(self) -> int,,,,,auto_generated,pending
hub/s.py,hub.s.BaseStation.vehicles,method,vehicles,(self),public,358,Get an iterator of all vehicles in the charging station,(self),,,,,auto_generated,pending
hub/s.py,hub.s.BaseStation.add_veh,method,add_veh,"(self, veh: T_Vehicle) -> bool",public,362,待人工补充,"(self, veh: T_Vehicle) -> bool",,,,,auto_generated,pending
hub/s.py,hub.s.BaseStation.pop_veh,method,pop_veh,"(self, veh: T_Vehicle) -> bool",public,365,待人工补充,"(self, veh: T_Vehicle) -> bool",,,,,auto_generated,pending
hub/s.py,hub.s.GS,class,GS,,public,368,待人工补充,,,,,,auto_generated,pending
hub/s.py,hub.s.GS.__init__,method,__init__,"(self, name: str, bind: str, slots: int, x: float, y: float, price_buy: PriceGetterLike, price_buy_is_service_fee: bool, offline: Optional[RangeList], flow: float)",dunder,369,Initialize the gas station,"(self, name: str, bind: str, slots: int, x: float, y: float, price_buy: PriceGetterLike, price_buy_is_service_fee: bool, offline: Optional[RangeList], flow: float)",,,self._flow,,auto_generated,pending
hub/s.py,hub.s.GS.__contains__,method,__contains__,"(self, veh: GV) -> bool",dunder,391,Check if the vehicle is in the charging station,"(self, veh: GV) -> bool",,,self._buf; self._chi,,auto_generated,pending
hub/s.py,hub.s.GS.__len__,method,__len__,(self) -> int,dunder,395,Number of vehicles currently charging,(self) -> int,,,self._buf; self._chi,,auto_generated,pending
hub/s.py,hub.s.GS.to_xml,method,to_xml,(self) -> Element,public,399,Export the charging station information to XML format,(self) -> Element,,,ret.append; self._bind; self._name; self._offline; self._pbuy,,auto_generated,pending
hub/s.py,hub.s.GS.wait_count,method,wait_count,(self) -> int,public,415,Number of vehicles waiting in the queue,(self) -> int,,,self._buf,,auto_generated,pending
hub/s.py,hub.s.GS.vehicles,method,vehicles,(self),public,419,Get an iterator of all vehicles in the charging station,(self),,,self._buf; self._chi,,auto_generated,pending
hub/s.py,hub.s.GS.update,method,update,"(self, sec: int, cur_time: int, pb_g: float) -> Set[GV]",public,423,Update the gas station state for sec seconds.,"(self, sec: int, cur_time: int, pb_g: float) -> Set[GV]",,,gv._energy; gv._etar; gv.refuel; ret.add; self._buf,,auto_generated,pending
hub/s.py,hub.s.GS.add_veh,method,add_veh,"(self, veh: GV) -> bool",public,452,Add a vehicle to the refueling queue. Wait when the refueling pile is insufficient.,"(self, veh: GV) -> bool",,,self._allow_que; self._buf; self._chi; self._slots; veh.start_refueling,,auto_generated,pending
hub/s.py,hub.s.GS.pop_veh,method,pop_veh,"(self, veh: GV) -> bool",public,470,Remove the vehicle from the charging queue.,"(self, veh: GV) -> bool",,,self._buf; self._chi; self._slots; veh.end_refueling; veh.start_refueling,,auto_generated,pending
locale/lang.py,locale.lang.Lang,class,Lang,,public,8,待人工补充,,,,,,auto_generated,pending
locale/lang.py,locale.lang.Lang.format,method,format,"(item: str, **kwargs)",public,284,待人工补充,"(item: str, **kwargs)",,,fmt.format,,auto_generated,pending
locale/lang.py,locale.lang.Lang.load,method,load,(lang: str) -> bool,public,290,待人工补充,(lang: str) -> bool,,,importlib.import_module; key.endswith; key.startswith; lc.__dict__; m._locale,,auto_generated,pending
locale/lang.py,locale.lang.Lang.load_default,method,load_default,(),public,312,待人工补充,(),,,Lang.load; LangConfig.GetLangCode; locale_code.split,,auto_generated,pending
locale/zh_CN.py,locale.zh_CN._locale,class,_locale,,protected,1,待人工补充,,,,,,auto_generated,pending
plot/plot.py,plot.plot.split_string_except_quotes,function,split_string_except_quotes,"(string: str, delim: str, trim_quotes: bool) -> List[str]",public,20,待人工补充,"(string: str, delim: str, trim_quotes: bool) -> List[str]",,,result.append,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot,class,AdvancedPlot,,public,41,待人工补充,,,,,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.__init__,method,__init__,"(self, tl: int, tr: int, w: int, h: int, remove_edge: bool, double_side: bool, pic_ext: str, dpi: int, quick_plot_title: bool)",dunder,42,待人工补充,"(self, tl: int, tr: int, w: int, h: int, remove_edge: bool, double_side: bool, pic_ext: str, dpi: int, quick_plot_title: bool)",,,self.__series; self.dpi; self.fig; self.max_tr; self.new_fig,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.new_fig,method,new_fig,"(self, tl: int, tr: int, w: int, h: int, remove_edge: bool, double_side: bool)",public,52,待人工补充,"(self, tl: int, tr: int, w: int, h: int, remove_edge: bool, double_side: bool)",,,plt.close; plt.subplots; self.ax; self.ax2; self.dpi,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.check_right,method,check_right,(self),public,66,待人工补充,(self),,,self.ax; self.ax2,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.calc_expr,method,calc_expr,"(self, expr: str)",public,70,待人工补充,"(self, expr: str)",,,expr.find; ret_expr.replace; self.get_series,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.get_accum_series,method,get_accum_series,"(self, series: str) -> Tuple[List[int], List[List[Any]], List[str]]",public,96,待人工补充,"(self, series: str) -> Tuple[List[int], List[List[Any]], List[str]]",,,SegFunc.cross_interpolate; domain.startswith; se.FCS_head; se.FCS_load_all; se.SCS_head,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.load_series,method,load_series,"(self, path: Union[str, ReadOnlyStatistics])",public,125,待人工补充,"(self, path: Union[str, ReadOnlyStatistics])",,,path.LastTime; path.root; self.__series; self.max_tr; t.LastTime,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.get_series,method,get_series,"(self, series: str) -> SegFunc",public,137,待人工补充,"(self, series: str) -> SegFunc",,,d.slice; se.EV_attrib_of; se.FCS_count_of; se.FCS_load_of; se.FCS_pricebuy_of,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.add_data,method,add_data,"(self, expr: str, label: Optional[str], color: Optional[str], linestyle: Optional[str], linewidth: Optional[float], side: Literal['left', 'right'])",public,249,待人工补充,"(self, expr: str, label: Optional[str], color: Optional[str], linestyle: Optional[str], linewidth: Optional[float], side: Literal['left', 'right'])",,,data.data; data.time; self.__setticks; self.ax; self.ax2,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.__setticks,method,__setticks,(self),private,276,待人工补充,(self),,,bisect.bisect_right; plt.setp; self.ax; self.max_tr; self.tl,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.add_accum,method,add_accum,"(self, name: str, plot_max: bool)",public,295,待人工补充,"(self, name: str, plot_max: bool)",,,self.__setticks; self.ax; self.get_accum_series,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.y_label,method,y_label,"(self, label: str, side: Literal['left', 'right'])",public,305,待人工补充,"(self, label: str, side: Literal['left', 'right'])",,,self.yleft_label; self.yright_label,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.yleft_label,method,yleft_label,"(self, label: str)",public,311,待人工补充,"(self, label: str)",,,self.ax,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.yleft_range,method,yleft_range,"(self, low: float, high: float)",public,314,待人工补充,"(self, low: float, high: float)",,,self.ax,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.yright_label,method,yright_label,"(self, label: str)",public,317,待人工补充,"(self, label: str)",,,self.ax2; self.check_right,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.yright_range,method,yright_range,"(self, low: float, high: float)",public,322,待人工补充,"(self, low: float, high: float)",,,self.ax2; self.check_right,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.x_label,method,x_label,"(self, label: str)",public,327,待人工补充,"(self, label: str)",,,self.ax,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.title,method,title,"(self, title: str)",public,330,待人工补充,"(self, title: str)",,,self.ax,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.yticks,method,yticks,"(self, ticks, labels: Optional[Iterable[str]])",public,333,待人工补充,"(self, ticks, labels: Optional[Iterable[str]])",,,self.ax,,auto_generated,pending
plot/plot.py,plot.plot.AdvancedPlot.legend,method,legend,"(self, loc: str, ncol: int)",public,336,待人工补充,"(self, loc: str, ncol: int)",,,self.ax; self.fig,,auto_generated,pending
